,country,population,article_name,revision_id,article_quality
44953,Uruguay,3562000,Renán Rodríguez,773622957,Stub
44954,Uruguay,3562000,Ana Lía Piñeyrúa,774322749,Stub
44955,Uruguay,3562000,Víctor Rossi,774329922,Stub
44956,Uruguay,3562000,Pablo Mieres,774525702,Stub
44957,Uruguay,3562000,José Pedro Varela,774525826,Stub
44958,Uruguay,3562000,José Eugenio Ellauri,775168257,Stub
44959,Uruguay,3562000,Javier García Duchini,776273111,Stub
44960,Uruguay,3562000,Juan Carlos Blanco Acevedo,777665927,Stub
44961,Uruguay,3562000,Juan Carlos Blanco Fernández,777665936,Start
44962,Uruguay,3562000,Juan Cuestas,777670963,Stub
44963,Uruguay,3562000,Juan Domínguez (politician),777672216,Start
44964,Uruguay,3562000,Aparicio Méndez,778099324,Start
44965,Uruguay,3562000,Alberto Guani Amarilla,779389418,Start
44966,Uruguay,3562000,Marina Arismendi,779597356,Stub
44967,Uruguay,3562000,Susana Dalmás,779597445,Stub
44968,Uruguay,3562000,Paulina Luisi,779597788,C
44969,Uruguay,3562000,Adriana Peña,779597957,Stub
44970,Uruguay,3562000,Diana Saravia Olmos,779598243,Start
44971,Uruguay,3562000,Ana María Vignoli,779598437,Stub
44972,Uruguay,3562000,Tristán Narvaja,779948962,Start
44973,Uruguay,3562000,Zelmar Michelini,780502327,Start
44974,Uruguay,3562000,Tomás Berreta,781318877,Start
44975,Uruguay,3562000,Jorge Pacheco Klein,781372308,Start
44976,Uruguay,3562000,José Rondeau,781388323,Start
44977,Uruguay,3562000,Arturo Lussich,782488420,Stub
44978,Uruguay,3562000,Telmo Languiller,782939193,Start
44979,Uruguay,3562000,José D'Elía,786398919,Stub
44980,Uruguay,3562000,Luis Hierro Rivera,787097185,Stub
44981,Uruguay,3562000,Intendant of Montevideo,787502864,Start
44982,Uruguay,3562000,Macarena Gelman,787505775,Stub
44983,Uruguay,3562000,Tabaré Hackenbruch,787675748,Stub
44984,Uruguay,3562000,Didier Opertti,787984239,Stub
44985,Uruguay,3562000,Florencio Sánchez,788064358,C
44986,Uruguay,3562000,Alba Roballo,788171710,Start
44987,Uruguay,3562000,Carlos Pita (politician),788832483,Stub
44988,Uruguay,3562000,Luis Giannattasio,789343739,Start
44989,Uruguay,3562000,Feliciano Viera,789345179,Start
44990,Uruguay,3562000,Armando Castaingdebat,789732757,Stub
44991,Uruguay,3562000,Azucena Berrutti,790319611,Start
44992,Uruguay,3562000,Daisy Tourné,790422768,C
44993,Uruguay,3562000,Roberto Canessa,790438839,Start
44994,Uruguay,3562000,Danilo Astori,791905287,Start
44995,Uruguay,3562000,Luis Melián Lafinur,792725143,Start
44996,Uruguay,3562000,Carlos Gianelli,792777108,Stub
44997,Uruguay,3562000,Carlos Fischer,793309995,Start
44998,Uruguay,3562000,Líber Seregni,793580986,Start
44999,Uruguay,3562000,Constanza Moreira,793654150,Stub
45000,Uruguay,3562000,Alejandro Végh Villegas,794752837,Start
45001,Uruguay,3562000,Luis Batlle Berres,794976714,Start
45002,Uruguay,3562000,César Vega (agronomist),795766744,Stub
45003,Uruguay,3562000,General José Gervasio Artigas,795996954,Start
45004,Uruguay,3562000,Alberto Couriel,796831388,Stub
45005,Uruguay,3562000,Pedro Varela,796840310,Stub
45006,Uruguay,3562000,Elbio Rosselli,797145137,Stub
45007,Uruguay,3562000,Alfredo Baldomir,797244796,Start
45008,Uruguay,3562000,Dámaso Antonio Larrañaga,797245080,Stub
45009,Uruguay,3562000,Pedro Figari,797491908,C
45010,Uruguay,3562000,Gabriel Gurméndez Armand-Ugon,797712888,Start
45011,Uruguay,3562000,Hector Luisi,797827200,Stub
45012,Uruguay,3562000,Pedro Cosio Masden,798235339,Start
45013,Uruguay,3562000,Pedro Vaz (diplomat),798441959,Stub
45014,Uruguay,3562000,María Abella de Ramírez,798487557,Start
45015,Uruguay,3562000,Carina Perelli,798487560,C
45016,Uruguay,3562000,Andrés Martínez Trueba,798721256,Start
45017,Uruguay,3562000,Daniel Ramada,798869886,Stub
45018,Uruguay,3562000,Pedro Bordaberry,798934180,C
45019,Uruguay,3562000,Susana Muñiz,799231556,Stub
45020,Uruguay,3562000,Juan Idiarte Borda,800481057,Start
45021,Uruguay,3562000,Eduardo Rodríguez Larreta,801098065,Stub
45022,Uruguay,3562000,Washington Beltrán Barbat,801160688,Stub
45023,Uruguay,3562000,Philip Morris v. Uruguay,802714185,C
45024,Uruguay,3562000,Same-sex marriage in Uruguay,802714210,C
45025,Uruguay,3562000,Popular consultation to convene a referendum against decriminalization of abortion,802714229,Stub
45026,Uruguay,3562000,"Uruguayan general election, 2004",802714292,Start
45027,Uruguay,3562000,"Uruguayan general election, 2009",802714310,C
45028,Uruguay,3562000,"Uruguayan general election, 2014",802714334,GA
45029,Uruguay,3562000,María Auxiliadora Delgado,802714359,Stub
45030,Uruguay,3562000,Tabaré Vázquez,802714723,C
45031,Uruguay,3562000,Constitution of Uruguay of 1997,802715085,Start
45032,Uruguay,3562000,Law on the Expiration of the Punitive Claims of the State,802715103,Stub
45033,Uruguay,3562000,"Uruguayan constitutional referendum, November 1989",802715121,Start
45034,Uruguay,3562000,"Uruguayan general election, 1984",802715143,Start
45035,Uruguay,3562000,"Uruguayan general election, 1994",802715159,Start
45036,Uruguay,3562000,Julio María Sanguinetti,802715306,C
45037,Uruguay,3562000,"Uruguayan general election, 1999",802715467,Start
45038,Uruguay,3562000,"Uruguayan ANCAP referendum, 2003",802715485,Stub
45039,Uruguay,3562000,2002 Uruguay banking crisis,802715493,Start
45040,Uruguay,3562000,Jorge Batlle,802715522,C
45041,Uruguay,3562000,Hugo Batalla,802864450,Start
45042,Uruguay,3562000,César Batlle Pacheco,802868192,Start
45043,Uruguay,3562000,Raúl Jude,802868421,Stub
45044,Uruguay,3562000,Julio Lacarte Muró,802868711,Start
45045,Uruguay,3562000,Sebastián Bauzá,802882901,Stub
45046,Uruguay,3562000,Alberto Abdala,803308332,Start
45047,Uruguay,3562000,Uruguay River pulp mill dispute,803331098,B
45048,Uruguay,3562000,Ismael Cortinas (politician),803608092,Start
45049,Uruguay,3562000,José Mujica,803967246,GA
45050,Uruguay,3562000,Michelle Suárez Bértora,804955828,Start
45051,Uruguay,3562000,Claudio Williman,804990291,Start
45052,Uruguay,3562000,General Artigas,805000398,Stub
45053,Uruguay,3562000,Guzmán Carriquiry Lecour,805343839,Stub
45054,Uruguay,3562000,Luis Almagro,805554970,C
45055,Uruguay,3562000,Juan Zorrilla de San Martín,805567096,Start
45056,Uruguay,3562000,Venancio Flores,805639837,Start
45057,Uruguay,3562000,Lucía Topolansky,805654960,Start
45058,Uruguay,3562000,María Julia Muñoz,805727472,C
45059,Uruguay,3562000,Joseph Facal,805792208,B
45060,Uruguay,3562000,Mónica Xavier,806216793,Stub
45061,Uruguay,3562000,Gonzalo Nin Novoa,806295845,Start
45062,Uruguay,3562000,Marta Canessa,806938514,Stub
45063,Uruguay,3562000,José Gervasio Artigas,806965618,C
45064,Uruguay,3562000,Artigas Base,807128741,C
45065,Uruguay,3562000,Hugo Fernández Artucio,807336947,Start
45066,Uruguay,3562000,Daniel Castellanos Arteaga,807390177,Start
45067,Uzbekistan,31290791,Sanjar Umarov,706803719,Start
45068,Uzbekistan,31290791,Rashid Kadyrov,714992592,Stub
45069,Uzbekistan,31290791,Jahangir Mamatov,737392181,C
45070,Uzbekistan,31290791,Sodiq Safoyev,737392300,C
45071,Uzbekistan,31290791,Zokir Almatov,756034622,Stub
45072,Uzbekistan,31290791,Adham Ahmedbaev,767756658,Start
45073,Uzbekistan,31290791,Vladimir Ivanov (politician),770935921,Stub
45074,Uzbekistan,31290791,Rafiq Nishonov,785205127,Stub
45075,Uzbekistan,31290791,Vladimir Norov,788059166,Start
45076,Uzbekistan,31290791,Mukhamedzhan Tynyshpaev,790444979,C
45077,Uzbekistan,31290791,Abdulaziz Komilov,794551501,Start
45078,Uzbekistan,31290791,Rustam Azimov,796927598,Start
45079,Uzbekistan,31290791,Anvar Juraboev,797154931,Start
45080,Uzbekistan,31290791,Rustam Inoyatov,799714047,Start
45081,Uzbekistan,31290791,Template:UzbekPresidents,799799997,Stub
45082,Uzbekistan,31290791,Nigmatilla Yuldashev,799800490,Start
45083,Uzbekistan,31290791,Baxtiyor Rahimov,800581617,Start
45084,Uzbekistan,31290791,Ergash Shoismatov,800583463,Stub
45085,Uzbekistan,31290791,Bakhodir Khan Turkistan,801259293,C
45086,Uzbekistan,31290791,Elyor Ganiyev,801507533,Stub
45087,Uzbekistan,31290791,Tatyana Karimova,804318597,Start
45088,Uzbekistan,31290791,President of Uzbekistan,805479690,C
45089,Uzbekistan,31290791,Islam Karimov,806013456,FA
45090,Uzbekistan,31290791,Abdusalom Azizov,806178396,Stub
45091,Uzbekistan,31290791,Qobul Berdiyev,806440332,Start
45092,Uzbekistan,31290791,Kadyr Gulyamov,806452240,Stub
45093,Uzbekistan,31290791,Shavkat Mirziyoyev,806524206,GA
45094,Uzbekistan,31290791,Gulnara Karimova,807012564,C
45095,Uzbekistan,31290791,Lola Karimova-Tillyaeva,807020070,Start
45096,Vanuatu,277500,Tingtingru,550682925,Stub
45097,Vanuatu,277500,Robert Bohn Sikol,694335820,C
45098,Vanuatu,277500,Template:VanuatuPMs,704373054,Stub
45099,Vanuatu,277500,Havo Molisale,706756620,Start
45100,Vanuatu,277500,Motarilavoa Hilda Lini,713052464,Stub
45101,Vanuatu,277500,Tofor,716013773,Stub
45102,Vanuatu,277500,Pakoa Kaltonga,716745385,Start
45103,Vanuatu,277500,Harry Iauko,716755819,B
45104,Vanuatu,277500,Ture Cailo,717360671,Stub
45105,Vanuatu,277500,Pascal Iauko,724141417,Start
45106,Vanuatu,277500,Vincent Lunabek,747266389,Stub
45107,Vanuatu,277500,Wanmelbu,749326717,Stub
45108,Vanuatu,277500,Willie Bongmatur Maldo,749697538,Stub
45109,Vanuatu,277500,David Tosul,753680524,Start
45110,Vanuatu,277500,Roy Mata,759023105,Stub
45111,Vanuatu,277500,Jean-Marie Léyé,761336725,Stub
45112,Vanuatu,277500,Ephraim Kalsakau,763333426,Start
45113,Vanuatu,277500,Patrick Crowby,768458149,Start
45114,Vanuatu,277500,Paul Telukluk,769008639,C
45115,Vanuatu,277500,James Wango,776029154,Start
45116,Vanuatu,277500,Joshua Kalsakau,777576268,Start
45117,Vanuatu,277500,Jocelyn Naupa,779252747,Start
45118,Vanuatu,277500,Thomas Laken,781927429,Start
45119,Vanuatu,277500,Maki Simelum,783065628,Start
45120,Vanuatu,277500,Willie Jimmy,783609693,Start
45121,Vanuatu,277500,Dinh Van Than,784138368,C
45122,Vanuatu,277500,Ralph Regenvanu,787719834,C
45123,Vanuatu,277500,Sethy Regenvanu,788200153,Start
45124,Vanuatu,277500,Ati George Sokomanu,788303161,Start
45125,Vanuatu,277500,Antoine Wright (politician),789446881,Start
45126,Vanuatu,277500,Template:VanuatuPres,789516210,Stub
45127,Vanuatu,277500,Bob Loughman,791789508,Stub
45128,Vanuatu,277500,Cabinet of Vanuatu,792813226,B
45129,Vanuatu,277500,John Bani,795620764,Stub
45130,Vanuatu,277500,Frederick Karlomuana Timakata,796589007,Stub
45131,Vanuatu,277500,Onneyn Tahi,796589138,Start
45132,Vanuatu,277500,Alfred Maseng,796589729,Start
45133,Vanuatu,277500,Roger Abiut,796590277,Stub
45134,Vanuatu,277500,Josias Moli,796590443,Stub
45135,Vanuatu,277500,Philip Boedoro,796590890,Stub
45136,Vanuatu,277500,Marcellino Pipite,796591131,Start
45137,Vanuatu,277500,Jimmy Stevens,796667455,Start
45138,Vanuatu,277500,Kalkot Mataskelekele,797258015,Start
45139,Vanuatu,277500,Iolu Abil,797258033,C
45140,Vanuatu,277500,Donald Kalpokas,797258108,Start
45141,Vanuatu,277500,Maxime Carlot Korman,797258122,C
45142,Vanuatu,277500,Serge Vohor,797258152,GA
45143,Vanuatu,277500,Barak Sopé,797258174,Start
45144,Vanuatu,277500,Ham Lini,797258223,GA
45145,Vanuatu,277500,Moana Carcasses Kalosil,797258296,C
45146,Vanuatu,277500,Joe Natuman,797258321,Start
45147,Vanuatu,277500,Prime Minister of Vanuatu,797944288,C
45148,Vanuatu,277500,Grace Mera Molisa,798489209,Start
45149,Vanuatu,277500,Edward Natapei,798854948,GA
45150,Vanuatu,277500,Charlot Salwai,799412708,Stub
45151,Vanuatu,277500,President of Vanuatu,799710422,Start
45152,Vanuatu,277500,Sato Kilman,799766042,C
45153,Vanuatu,277500,Tallis Obed Moses,799954279,Stub
45154,Vanuatu,277500,Esmon Saimon,799954813,Start
45155,Vanuatu,277500,Baldwin Lonsdale,799955662,C
45156,Vanuatu,277500,Sela Molisa,800106636,C
45157,Vanuatu,277500,Walter Lini,803466025,Start
45158,Venezuela,30620000,Template:Venezuela-politician-stub,496528097,Stub
45159,Venezuela,30620000,Template:Venezuela-mayor-stub,496900283,Stub
45160,Venezuela,30620000,Template:Venezuela-diplomat-stub,548766254,Stub
45161,Venezuela,30620000,Template:Venezuela-activist-stub,592089814,Stub
45162,Venezuela,30620000,Alejandro José Suárez Luzardo,709811480,Stub
45163,Venezuela,30620000,Francisco Cabrera Santos,709838351,Stub
45164,Venezuela,30620000,Rubén Pacheco (Venezuela),711197433,Stub
45165,Venezuela,30620000,Gustavo Rangel Briceño,712967171,Stub
45166,Venezuela,30620000,Manuel Felipe Rugeles,714124564,Stub
45167,Venezuela,30620000,Hugo José García Hernández,717906752,Stub
45168,Venezuela,30620000,Ramón Martínez (Governor),718610965,Stub
45169,Venezuela,30620000,Eduardo Lapi,718634425,Stub
45170,Venezuela,30620000,Julio León (Venezuelan politician),718767949,Stub
45171,Venezuela,30620000,Miguel Peña,719003043,Stub
45172,Venezuela,30620000,Germán Mavare,719363482,Stub
45173,Venezuela,30620000,Francisco Alvarado Arellano,720845594,Stub
45174,Venezuela,30620000,José Ignacio Cárdenas,720845630,Stub
45175,Venezuela,30620000,Venancio Antonio Morin,721034229,Stub
45176,Venezuela,30620000,Eduardo Fernández (Venezuelan politician),721643072,Start
45177,Venezuela,30620000,Vicente José Gregorio Díaz Silva,722525299,Stub
45178,Venezuela,30620000,Ricardo Sánchez Mujica,723124729,Stub
45179,Venezuela,30620000,Leonardo Ruiz Pineda,725376957,Start
45180,Venezuela,30620000,Juan Vicente Paredes Torrealba,725751098,Stub
45181,Venezuela,30620000,Reinaldo Leandro Mora,732433158,Start
45182,Venezuela,30620000,Carlos Augusto León,736684928,Start
45183,Venezuela,30620000,Paulina Gamus,740807680,Stub
45184,Venezuela,30620000,José Manuel Hernández,744454053,Stub
45185,Venezuela,30620000,Lolita Aniyar de Castro,746256097,Start
45186,Venezuela,30620000,Luciano Valero,748101840,Stub
45187,Venezuela,30620000,Diego Osorio Villegas,749255659,Stub
45188,Venezuela,30620000,Omar Barboza,749701596,Stub
45189,Venezuela,30620000,Carmelo Lauría Lesseur,750189442,Start
45190,Venezuela,30620000,Lucas Rincón Romero,754348963,Start
45191,Venezuela,30620000,Victoria Mata,757618468,Stub
45192,Venezuela,30620000,Alirio Ugarte Pelayo,758703821,Start
45193,Venezuela,30620000,Hugo de los Reyes Chávez,759665673,Stub
45194,Venezuela,30620000,Vanessa Davies,761463732,Stub
45195,Venezuela,30620000,Oscar Celli Gerbasi,762388241,Start
45196,Venezuela,30620000,Claudio Fermín,763818107,Stub
45197,Venezuela,30620000,Jesse Chacón,764517423,C
45198,Venezuela,30620000,Santos Michelena,764933511,Stub
45199,Venezuela,30620000,Diego Bautista Urbaneja,765206213,Start
45200,Venezuela,30620000,Adolfo Ramírez Torres,765416063,Stub
45201,Venezuela,30620000,Pedro Gual Escandón,766428124,Start
45202,Venezuela,30620000,Ismael García,766837204,Stub
45203,Venezuela,30620000,Miguel Ángel Burelli Rivas,767066086,Start
45204,Venezuela,30620000,Fernándo Ochoa Antich,767770248,C
45205,Venezuela,30620000,Jesús Torrealba,767771079,Stub
45206,Venezuela,30620000,Vladimir Augusto Gessen Rodríguez,767796188,Stub
45207,Venezuela,30620000,Ramón Guillermo Aveledo,767885578,Start
45208,Venezuela,30620000,Rubén González Cárdenas,768198696,C
45209,Venezuela,30620000,Rafael Isea,769705412,Start
45210,Venezuela,30620000,Pedro Rosas Bravo,773333664,Stub
45211,Venezuela,30620000,Pedro Atacho,773345048,Start
45212,Venezuela,30620000,Luis Piñerúa Ordaz,773838259,Stub
45213,Venezuela,30620000,Mario Briceño Iragorry,776277178,Stub
45214,Venezuela,30620000,Nelson Merentes,776315761,Start
45215,Venezuela,30620000,Jesús Mantilla,776608370,Stub
45216,Venezuela,30620000,Luis Alberto Machado,777222144,Start
45217,Venezuela,30620000,José David Cabello,777601615,Stub
45218,Venezuela,30620000,José Gregorio Briceño,777604936,Stub
45219,Venezuela,30620000,José Ramón Rivero,777618237,Stub
45220,Venezuela,30620000,José Vicente Rangel Ávalos,777622761,Stub
45221,Venezuela,30620000,Marialbert Barrios,778062042,Stub
45222,Venezuela,30620000,José Ricardo Salazar,779899001,Stub
45223,Venezuela,30620000,Vicencio Scarano Spisso,780708369,Stub
45224,Venezuela,30620000,Juan Manuel Cajigal y Odoardo,783117901,Start
45225,Venezuela,30620000,Elena Frías de Chávez,784350993,Stub
45226,Venezuela,30620000,Mercedes Pulido,784480263,Stub
45227,Venezuela,30620000,Juan Bautista Pérez,785774281,Stub
45228,Venezuela,30620000,Pompeyo Márquez,787016948,Start
45229,Venezuela,30620000,Renny Ottolina,787735292,Start
45230,Venezuela,30620000,Alejandra Benítez,788252001,Start
45231,Venezuela,30620000,Alejandro Peña Esclusa,788253940,B
45232,Venezuela,30620000,Ramón Carrizales,788515451,Stub
45233,Venezuela,30620000,José María Benegas,788947434,Start
45234,Venezuela,30620000,Luis Alfonso Dávila,789366232,C
45235,Venezuela,30620000,César González Martínez,789417430,C
45236,Venezuela,30620000,Antonio Rodríguez San Juan,789480623,Stub
45237,Venezuela,30620000,Ismenia Villalba,789646423,Stub
45238,Venezuela,30620000,Lina Ron,789646583,C
45239,Venezuela,30620000,María Teresa Castillo,789647979,Start
45240,Venezuela,30620000,Miguel Rodríguez Torres,790436827,Start
45241,Venezuela,30620000,Robert Serra,790441425,C
45242,Venezuela,30620000,Tony Álvarez,792850036,C
45243,Venezuela,30620000,Henrique Salas Römer,793012141,Stub
45244,Venezuela,30620000,Carlos Capriles Ayala,793176269,Start
45245,Venezuela,30620000,Carlos Escarrá,793178403,Stub
45246,Venezuela,30620000,Raúl Baduel,793321290,C
45247,Venezuela,30620000,Celestino Armas,793432827,Start
45248,Venezuela,30620000,Julián Isaías Rodríguez Diaz,793993568,Start
45249,Venezuela,30620000,Jorge Arreaza,794790771,Start
45250,Venezuela,30620000,Henry Ramos Allup,795494242,Start
45251,Venezuela,30620000,César Pérez Vivas,795766099,Start
45252,Venezuela,30620000,Teodoro Petkoff,795887870,C
45253,Venezuela,30620000,Aníbal José Chávez Frías,796415368,Start
45254,Venezuela,30620000,Cilia Flores,796475937,GA
45255,Venezuela,30620000,Adina Bastidas,797687372,Start
45256,Venezuela,30620000,Yon Goicoechea,798055066,C
45257,Venezuela,30620000,Jorge García Carneiro,798198733,Stub
45258,Venezuela,30620000,Jesús Aguilarte,798399530,Stub
45259,Venezuela,30620000,Ana Mercedes Perez,798494245,Stub
45260,Venezuela,30620000,Tamara Adrián,799462537,Start
45261,Venezuela,30620000,Rosmit Mantilla,799462595,Start
45262,Venezuela,30620000,Diego Alfredo Molero Bellavia,799882214,Stub
45263,Venezuela,30620000,Adolfo Taylhardat,800562286,Stub
45264,Venezuela,30620000,Luisa Ortega Díaz,801011237,C
45265,Venezuela,30620000,Manuel Rosales,801436441,GA
45266,Venezuela,30620000,Benjamín Rausseo,801463273,Start
45267,Venezuela,30620000,Enrique Mendoza,801725023,Stub
45268,Venezuela,30620000,Iris Varela,801933624,Start
45269,Venezuela,30620000,Freddy Bernal,801934804,Start
45270,Venezuela,30620000,Ernesto Villegas,801974234,Start
45271,Venezuela,30620000,Jacqueline Faría,802022026,Start
45272,Venezuela,30620000,Moisés Naím,802323381,C
45273,Venezuela,30620000,Felix Díaz Ortega,802947460,Start
45274,Venezuela,30620000,Manuel Díaz Rodríguez,804889408,Start
45275,Venezuela,30620000,María Corina Machado,804932787,GA
45276,Venezuela,30620000,Aristóbulo Istúriz,805043972,Start
45277,Venezuela,30620000,Luisana Melo,805222724,Stub
45278,Venezuela,30620000,Carlos Eduardo Stolk,805235465,Start
45279,Venezuela,30620000,Francisco de Miranda,805787762,B
45280,Venezuela,30620000,Miguel Pizarro,805870849,Stub
45281,Venezuela,30620000,Irene Sáez,806289938,C
45282,Venezuela,30620000,Patricia Rucker,806442839,Stub
45283,Venezuela,30620000,Carlos Delgado Chalbaud,806689101,C
45284,Venezuela,30620000,Carmen Meléndez,806701742,Start
45285,Venezuela,30620000,Francisco Ameliach,806702448,Start
45286,Venezuela,30620000,Carlos Mata Figueroa,806704665,Stub
45287,Venezuela,30620000,Adán Chávez,806706543,Start
45288,Venezuela,30620000,Francisco Rangel Gómez,806707120,Stub
45289,Venezuela,30620000,Liborio Guarulla,806707531,Start
45290,Venezuela,30620000,List of Governors of Zulia,806709011,Start
45291,Venezuela,30620000,Henrique Capriles,806957759,GA
45292,Venezuela,30620000,Lilian Tintori,807425432,C
45293,Vietnam,91714080,Template:Vietnam-mayor-stub,535403481,Stub
45294,Vietnam,91714080,Template:Vietnam-diplomat-stub,535403528,Stub
45295,Vietnam,91714080,Template:Vietnam-politician-stub,550432744,Stub
45296,Vietnam,91714080,Template:Vietnam-activist-stub,645944000,Stub
45297,Vietnam,91714080,Presidential Palace Historical Site,671868722,Stub
45298,Vietnam,91714080,Ph?m Th? Trân Châu,693208023,Stub
45299,Vietnam,91714080,Ngo Dinh Khoi,694815600,Stub
45300,Vietnam,91714080,V? Khoan,706073156,Stub
45301,Vietnam,91714080,Hu?nh V?n Cao,707375836,Start
45302,Vietnam,91714080,Nguy?n Bá C?n,708216139,Stub
45303,Vietnam,91714080,Nguy?n Qu?c C??ng,708587401,Stub
45304,Vietnam,91714080,H? ??c ?i?m,708705964,Stub
45305,Vietnam,91714080,Nguy?n Nhân Chi?n,709873725,Stub
45306,Vietnam,91714080,Nguy?n Xuân Oánh,710799910,Stub
45307,Vietnam,91714080,Phan V?n Bàn,711137826,Stub
45308,Vietnam,91714080,Lê Quang ??o,716340487,Stub
45309,Vietnam,91714080,?? Thanh Nh?n,717380526,GA
45310,Vietnam,91714080,Tr??ng T?n B?u,717828072,Stub
45311,Vietnam,91714080,?inh Xuân Qu?ng,718388780,B
45312,Vietnam,91714080,Lý Tài,719265808,Stub
45313,Vietnam,91714080,Tr?n Hanh,720309037,C
45314,Vietnam,91714080,Ph?m Quang Ngh?,721889236,Stub
45315,Vietnam,91714080,Ph?m Qu?nh,722210422,Stub
45316,Vietnam,91714080,Nguy?n ?ình Thu?n,722372579,Stub
45317,Vietnam,91714080,Ngô Th? Doãn Thanh,722908287,Stub
45318,Vietnam,91714080,Tr?n V?n Tuý,723285888,Stub
45319,Vietnam,91714080,Võ Di Nguy,723645799,Stub
45320,Vietnam,91714080,Nguy?n Th? Thanh Hòa,724271995,Stub
45321,Vietnam,91714080,Nguy?n Khang (politician),724426079,Stub
45322,Vietnam,91714080,Nguyen Quang Lap,725059563,Start
45323,Vietnam,91714080,Bùi B?ng ?oàn,725098226,Stub
45324,Vietnam,91714080,Bùi Quang Vinh,725874724,Stub
45325,Vietnam,91714080,Ngô ?ình Luy?n,729350272,Stub
45326,Vietnam,91714080,B?u L?c,729350472,Stub
45327,Vietnam,91714080,??ng S? Nguyên,734768346,Start
45328,Vietnam,91714080,Hoàng Minh Chính,736899071,Start
45329,Vietnam,91714080,Tr??ng ?ình Dzu,739752853,B
45330,Vietnam,91714080,Võ Tánh,740709272,GA
45331,Vietnam,91714080,Linh Quang Viên,741289207,Start
45332,Vietnam,91714080,Võ H?ng Phúc,742600814,Stub
45333,Vietnam,91714080,Nguy?n H?i Th?n,743539131,Start
45334,Vietnam,91714080,Nguy?n Thi?n Thu?t,743541180,Start
45335,Vietnam,91714080,Nguy?n H?u Bài,743949157,Start
45336,Vietnam,91714080,Ph?m Huy Thông,745109023,Stub
45337,Vietnam,91714080,Ngô ?ình Kh?,749211532,Stub
45338,Vietnam,91714080,Phan Quang ?án,749225617,C
45339,Vietnam,91714080,Nguy?n H?ng Quang,749626797,Start
45340,Vietnam,91714080,Nguy?n Ti?n Trung,749735486,C
45341,Vietnam,91714080,Tr?n Hu?nh Duy Th?c,752967215,C
45342,Vietnam,91714080,Vi ??c H?i,752969539,Start
45343,Vietnam,91714080,Phan V?n H?n,753074258,Stub
45344,Vietnam,91714080,Tr?n V?n Cung,753231794,B
45345,Vietnam,91714080,Xuân Th?y,759284532,Start
45346,Vietnam,91714080,Lê V?n Duy?t,763222145,FA
45347,Vietnam,91714080,Tôn Th?t Thuy?t,765886163,Start
45348,Vietnam,91714080,Philippe Tr?n V?n Hoài,766089114,Start
45349,Vietnam,91714080,T? Thu Thâu,766446426,Start
45350,Vietnam,91714080,Ph?m H?ng S?n,766957839,C
45351,Vietnam,91714080,2011 crackdown on Vietnamese youth activists,767475162,B
45352,Vietnam,91714080,Tr?n V?n H?u,767753157,Start
45353,Vietnam,91714080,?? Quang Giai,767884607,C
45354,Vietnam,91714080,Tran Minh Tiet,768251865,C
45355,Vietnam,91714080,Lê Kh? Phiêu,769536404,Start
45356,Vietnam,91714080,Hong Vo,773840307,C
45357,Vietnam,91714080,H? ??c Hoà,774308742,Start
45358,Vietnam,91714080,Tr?n Cao,774434922,Start
45359,Vietnam,91714080,Philippe Vannier,774847910,C
45360,Vietnam,91714080,Nguy?n V?n Xuân,777582892,Stub
45361,Vietnam,91714080,Tôn Th?t Thi?n,777586428,C
45362,Vietnam,91714080,Nguy?n V?n Tâm,777697190,Start
45363,Vietnam,91714080,Nguy?n V?n Bình (politician),778823367,Stub
45364,Vietnam,91714080,D??ng Qu?nh Hoa,779571900,C
45365,Vietnam,91714080,Hoàng Th? Tuân,779572057,Stub
45366,Vietnam,91714080,??ng Th? Ng?c Th?nh,779572097,Stub
45367,Vietnam,91714080,Tr?n Th? Hoa Ry,779572210,Stub
45368,Vietnam,91714080,Nguy?n Th? Th?p,779572234,Start
45369,Vietnam,91714080,Ph?m Hùng,780946558,Start
45370,Vietnam,91714080,Nguy?n V?n H?ng,780961961,Stub
45371,Vietnam,91714080,Thadeus Nguy?n V?n Lý,781657366,C
45372,Vietnam,91714080,Jean-Marie Dayot,784045078,Start
45373,Vietnam,91714080,Tr?n ??c L??ng,784791114,Stub
45374,Vietnam,91714080,V? V?n Ninh,785061555,Stub
45375,Vietnam,91714080,Hoàng V?n Hoan,785659532,Start
45376,Vietnam,91714080,Lê Tr?ng T?n,786300669,GA
45377,Vietnam,91714080,Tr?n ??,787044208,Start
45378,Vietnam,91714080,Peter Nguyen Van Hung,787358164,Start
45379,Vietnam,91714080,Nguy?n Th? Bình,787378099,Start
45380,Vietnam,91714080,Nguy?n Ti?n H?ng,787378130,Start
45381,Vietnam,91714080,Kiem Do,787432564,Start
45382,Vietnam,91714080,Pierre Pigneau de Behaine,787530339,GA
45383,Vietnam,91714080,Nguy?n Th? Doan,788246440,Start
45384,Vietnam,91714080,Nguy?n Sinh Hùng,788247538,Start
45385,Vietnam,91714080,Nguy?n V?n ?ài,788666652,C
45386,Vietnam,91714080,Trình Minh Th?,788824539,Start
45387,Vietnam,91714080,Ph?m H?ng Thái,788966732,Stub
45388,Vietnam,91714080,Nguy?n ?an Qu?,789295541,GA
45389,Vietnam,91714080,Nguy?n An Ninh,790190293,Start
45390,Vietnam,91714080,?ào Duy T?,790399767,C
